	CNV	Protien	slope	intercept	rValue	pValue	stdErr
1188	RBMY1F	ARMH3	0.5305715971754805	-0.0910319755492372	0.2363911576528627	0.01910659427753646	0.22258227294778074
1189	RBMY1F	ARPC1B	0.16561456718029552	-0.1087284295656081	0.2007958944467315	0.04742170261273253	0.08246535614532277
1190	RBMY1F	ARPC2	0.3640564661198153	-0.08732451320005137	0.2192738514220419	0.030058174391874415	0.16532794988867383
1191	RBMY1F	ARPC3	0.41377669263212385	-0.07868033149064195	0.22167352981944943	0.028259227968353447	0.18576977407719758
1192	RBMY1F	ARPC4	0.29985973452828907	-0.07165541573842252	0.20290040850022178	0.04509859034481416	0.14769668359794633
1193	RBMY1F	ARSD	-0.2854730432401385	-0.0552576366623959	-0.2366689791706639	0.018961866359563363	0.11961106029272915
1194	RBMY1F	ATAD3A	-0.387818446063433	-0.08647350290176328	-0.2610902173260538	0.009412297942554163	0.14634268946190654
1195	RBMY1F	ATP5MF-PTCD1	-0.4368527966096173	-0.08365107298078543	-0.20106889313380483	0.047114868505220876	0.21721671508739687
1196	RBMY1F	ATP5S	-0.38111161164330765	-0.10208263379016713	-0.2886763191186922	0.003942550171470557	0.12900631291709588
1197	RBMY1F	ATPAF2	-0.38140251379720685	-0.06766150547278466	-0.2495893378296589	0.013194908419630932	0.15102716121586354
1198	RBMY1F	ATXN10	-0.25972099578908336	-0.06603108215834995	-0.20282805881287874	0.045176857591372264	0.12797383534513113
1199	RBMY1F	AUTS2	-0.3536264548624752	-0.06337191733610448	-0.24930507248026745	0.013303133956076964	0.14019870691679248
1200	RBMY1F	BAG6	-0.7526715965665014	-0.09371319948979344	-0.24149531310374844	0.016594123829037133	0.30868311983987046
1201	RBMY1F	BAZ1B	-0.3575698394217218	-0.052760066279399116	-0.2413657132804609	0.016654197638800758	0.14672894402567918
1202	RBMY1F	BCAP31	-0.34209254675834305	-0.0621334369206562	-0.2100185997159818	0.03792990317094049	0.16253791832634268
1203	RBMY1F	BCKDHA	-0.3035158405965242	-0.07175952902015538	-0.2243008308260842	0.026395185294780528	0.13458777035815683
1204	RBMY1F	BCL2L1	0.35892493849368834	-0.07972382291228182	0.24141747392865825	0.016630182358877754	0.14725147747892667
1205	RBMY1F	BLNK	0.2081062859250002	-0.10125848892255877	0.2014647464345658	0.04667287433144223	0.10326498433007011
1206	RBMY1F	BRCC3	0.7397763062796456	-0.0491603137868063	0.280761699203639	0.0051055681697633635	0.2581056478508746
1207	RBMY1F	C1QA	0.16521142170369188	-0.1055001612888471	0.23948727450174973	0.017546251169940966	0.06835909261101286
1208	RBMY1F	C1QC	0.16309176604928138	-0.09374800343333939	0.2322485246877883	0.02138004329388054	0.06971126094482022
1209	RBMY1F	C1R	0.16989142114082578	-0.09836859788864429	0.20403489847725484	0.04388595395314352	0.08319513434147408
1210	RBMY1F	C20orf27	0.414833968821512	-0.09020933017473207	0.2509549658929044	0.012685600993907236	0.1633118518298872
1211	RBMY1F	C2orf76	0.4007175938731707	-0.09490188969707716	0.2285967401323214	0.02357264419339037	0.1741719345981037
1212	RBMY1F	C3AR1	0.2567824510452859	-0.11555272121370247	0.24379865478108542	0.015557271834361815	0.10425386935768272
1213	RBMY1F	C5AR1	0.17576317706105973	-0.09814877471472432	0.20654778893303274	0.04129624137306146	0.08497758386944877
1214	RBMY1F	C6orf203	-0.30777147969703056	-0.09312191937778938	-0.23545691670686844	0.019600269617163962	0.12965703554460836
1215	RBMY1F	C7	0.18808890579887788	-0.10928139078614246	0.2501831260193916	0.012971310506948181	0.07429061780421704
1216	RBMY1F	C7orf25	-0.680054709269695	-0.0615656567098931	-0.2716474094749249	0.00681508871013813	0.24589905407941606
1217	RBMY1F	C7orf50	-0.40407058746391733	-0.07023272567600974	-0.28541194671229225	0.004389978929779601	0.13848365468335014
1218	RBMY1F	C9orf72	0.3155650784884214	-0.054240344852001604	0.21231984742282592	0.03582706050695748	0.14823347358375388
1219	RBMY1F	CALHM2	0.21458419803471854	-0.07075707637696751	0.19954229968293385	0.04885197559909078	0.10754844236081942
1220	RBMY1F	CAP1	0.40596660846849575	-0.11037894279892604	0.24711613551978884	0.014162687097576275	0.1624691982039695
1221	RBMY1F	CAPS	0.08190918373287924	-0.1033423679281476	0.2157527524999054	0.03287256142224602	0.0378346541824309
1222	RBMY1F	CAPZA1	0.42662999283065745	-0.08313176746787344	0.2642888532992143	0.008546281127191606	0.15889628489035953
1223	RBMY1F	CAPZA2	0.45558818865348044	-0.06228375784542516	0.20345170009015062	0.04450589590253597	0.2237669314534577
1224	RBMY1F	CAPZB	0.5878312736399517	-0.07046693860855714	0.24403683905285367	0.015453324923869992	0.2384122776178369
1225	RBMY1F	CARD9	0.39496386690095775	-0.11522559735005139	0.3021667496389025	0.00249507454082291	0.1271698640326819
1226	RBMY1F	CAST	0.25160086941148346	-0.0958634453069228	0.20384210461210164	0.04409009555250779	0.12332950655167028
1227	RBMY1F	CCDC134	-0.3869509488926542	-0.06108335199700679	-0.2723363551904347	0.0066701108579952555	0.1395343024889318
1228	RBMY1F	CD151	0.19253312608998677	-0.09020673448945016	0.22984313463772638	0.022803629049701162	0.08320564010325843
1229	RBMY1F	CD163	0.10103907950050357	-0.09295376765109598	0.21605205259314145	0.03262499735889634	0.046603127630534744
1230	RBMY1F	CD2AP	0.23990005194650796	-0.10562012422285279	0.22121555369247428	0.028595324779788076	0.10794036060382985
1231	RBMY1F	CD46	0.23764067635599886	-0.07396979185708545	0.21341395861403262	0.0348621315249748	0.11102990099218392
1232	RBMY1F	CD5L	0.14317744947225214	-0.09986743266243181	0.20442739161905135	0.043472785763170325	0.06997294307417168
1233	RBMY1F	CDC123	0.5280755139748646	-0.09676057796137903	0.24027350696694325	0.01716798103020231	0.21774184361502352
1234	RBMY1F	CDK17	0.4718726203571722	-0.05503365660243213	0.20496779758160172	0.04290920992668718	0.22997657830201348
1235	RBMY1F	CDK4	-0.15273014674955496	-0.025756473856970392	-0.24184598438570323	0.016432514222622163	0.06254071762062292
1236	RBMY1F	CFD	0.19579763006018638	-0.08287731270776856	0.217583730618993	0.03138254654470746	0.08964245667200872
1237	RBMY1F	CFHR3	0.2257290689860708	-0.08752944668328093	0.29429582605268834	0.003266969667994871	0.07481624194232467
1238	RBMY1F	CFI	0.1946385611497773	-0.08943917230232676	0.21402470301698312	0.0343330625951197	0.09066665136321769
1239	RBMY1F	CFL1	0.3886989495368259	-0.05820000884927559	0.2071837515789489	0.040661429944732964	0.18732468863894908
1240	RBMY1F	CHMP4B	0.46352889775568473	-0.08840392296522746	0.23555990769440932	0.019545314307354157	0.19518365865376183
1241	RBMY1F	CHPT1	0.23729269648621007	-0.06644097864032242	0.21936678277858718	0.029986746248085828	0.10771311427496819
1242	RBMY1F	CIAO1	0.5396553974395552	-0.08036525405172522	0.3025768378599229	0.002459780754865165	0.1734982456332441
1243	RBMY1F	CIAO2B	0.3067980418959119	-0.07258180290061544	0.20770129185970101	0.040150853961499186	0.14746943233602985
1244	RBMY1F	CIAO3	0.7078288108681885	-0.08185368965175678	0.26953462124748734	0.007277220459072175	0.25810722092597066
1245	RBMY1F	CLIC6	0.10904183243695982	-0.08850260613656015	0.2157134445067103	0.03290519206233563	0.05037711653071475
1246	RBMY1F	CLTCL1	-0.3618186916258146	-0.0814658829948743	-0.200516104153151	0.047737884197041135	0.18042427938686925
1247	RBMY1F	CMBL	0.285426759280052	-0.06061476695274555	0.2675425921332631	0.007738065316438776	0.10491524717865987
1248	RBMY1F	CNDP2	0.4462266633809955	-0.08146062243734875	0.3158936035719875	0.0015316756883855603	0.13678903381122573
1249	RBMY1F	COMMD8	0.5234774891254516	-0.07741814798569992	0.21314028319838652	0.03510142178096739	0.24490690150033373
1250	RBMY1F	COPRS	-0.4551928876611026	-0.057391761489359386	-0.26359621329848704	0.008727620816879871	0.17001328090396214
1251	RBMY1F	CORO1A	0.19838710176063704	-0.06837496294467874	0.2273404639212661	0.02437006196782051	0.08673166531019215
1252	RBMY1F	CORO1B	0.5941465955715967	-0.11747497955022435	0.289362254158366	0.003853886804398632	0.20059852223453922
1253	RBMY1F	COTL1	0.23983476296895903	-0.10397626969082197	0.2239581165962295	0.02663224530196516	0.10652108172971635
1254	RBMY1F	CREG1	0.28105224498572445	-0.05638405245558498	0.24450630338497556	0.015250204612522154	0.11375627314121761
1255	RBMY1F	CRYZL1	0.5662470651962609	-0.05776068154313123	0.23059489886838297	0.02235024894773597	0.24386851726662706
1256	RBMY1F	CSK	0.48543736230651685	-0.10336766256798273	0.24640115548719183	0.014453705738098684	0.1948739894525057
1257	RBMY1F	CSRP1	0.1724057991869771	-0.06645848081167545	0.22135233763473655	0.028494589531487678	0.07752166944429999
1258	RBMY1F	CSTF2	-0.4179194811021843	-0.04764204253607145	-0.2273272467576086	0.024378572350366088	0.18271890935611548
1259	RBMY1F	CSTF2T	0.40503436763327355	-0.08231595466490728	0.21167474028691438	0.036406434389032884	0.19086793349397446
1260	RBMY1F	CTH	-0.2214827419524157	-0.07593885515160943	-0.2382045569163951	0.018178828277307723	0.09216575684036594
1261	RBMY1F	CTNNAL1	-0.38448971412369437	-0.046571159802315236	-0.22555803020096563	0.025540868846272102	0.16949316781778376
1262	RBMY1F	CTPS2	-0.449242305515409	-0.060008424059332544	-0.2627639701049993	0.008949979300995206	0.16836180868059905
1263	RBMY1F	CTSB	0.23095185925873488	-0.10885836883233196	0.28679761008673416	0.004194798197704186	0.07873572594732721
1264	RBMY1F	CTSD	0.2270592233278699	-0.08055287129075434	0.21342391184769385	0.03485345473828098	0.10608087662861998
1265	RBMY1F	CTSF	0.3003735805709742	-0.06229312021987287	0.23741468769839702	0.01857805430623167	0.12543547633314178
1266	RBMY1F	CTSH	0.18337940398288546	-0.09839535379375255	0.222933106461833	0.027352088241659658	0.08184099992345549
1267	RBMY1F	CTSZ	0.14593224700319768	-0.11841405743802594	0.21480428546977526	0.03366756041016101	0.06771966943893777
1268	RBMY1F	CUL4B	-0.5496529436624475	-0.07743024280458051	-0.23445507325932835	0.020141813614426178	0.23260352544070068
1269	RBMY1F	CUX1	-0.5155798991913598	-0.06828337965956431	-0.20694949017768421	0.04089431358275352	0.24876597078046067
1270	RBMY1F	CYB5R4	0.41130337881609297	-0.10187468926075191	0.2666265410854361	0.007958494313440178	0.15174352495302268
1271	RBMY1F	CYBA	0.15526372228529148	-0.10595985740035456	0.22747107504834893	0.02428609911011556	0.06783771407899956
1272	RBMY1F	CYBB	0.1536704011433837	-0.10202360927603908	0.19909520238643474	0.04937063111803257	0.07719889673649401
1273	RBMY1F	CYGB	0.20145515627515204	-0.0641914155611412	0.2318903881920027	0.021587047668754893	0.08624971263552891
1274	RBMY1F	CYTH1	0.23743950624012763	-0.06371217357568533	0.20688582762796176	0.04095779360769799	0.1146007795510545
1275	RBMY1F	DBNL	0.41877798619534956	-0.07313376497053749	0.20266095406341947	0.04535806088006404	0.20652435120264298
1276	RBMY1F	DCAF11	-0.4302070074128761	-0.06708861718356658	-0.20792616311976583	0.039930682601648705	0.20655501897734968
1277	RBMY1F	DCAF16	-0.3738298470202014	-0.05354945953349563	-0.23582554182475088	0.019404184784521942	0.1572252731333956
1278	RBMY1F	DCAF6	0.47525328374125514	-0.05879825717929489	0.24357269890179298	0.015656441268387965	0.19314349617960225
1279	RBMY1F	DCP1B	0.6658557856133651	-0.0826120109409951	0.2154977304551256	0.03308474845121494	0.3079470433918082
1280	RBMY1F	DCTN4	0.3755646501614096	-0.07796790819648312	0.201974927382217	0.046108297601567684	0.18586927419914323
1281	RBMY1F	DDR1	-0.26612052941960423	-0.0752149217307852	-0.22672229896592136	0.024770814129246636	0.11667811353578122
1282	RBMY1F	DENND2A	-0.23497196043611557	-0.059687018695277934	-0.20883630937649644	0.03904983035855456	0.11230299438118779
1283	RBMY1F	DHODH	-0.4998146196495095	-0.04737104358625029	-0.33770005978055617	0.0006722713659921493	0.14218341213811478
1284	RBMY1F	DHX32	0.36926285920193513	-0.10574739514199795	0.22075497427238047	0.028936743359148354	0.1665101775503893
1285	RBMY1F	DMD	-0.2938938901644045	-0.07570492929564077	-0.261116904380985	0.0094047651035873	0.11088824026665495
1286	RBMY1F	DNAJC14	-0.3603410847533683	-0.07046180999789999	-0.20293554833117344	0.045060617006596596	0.1774548753374098
1287	RBMY1F	DNPEP	0.40685990900978514	-0.08706812091231794	0.21676420382907985	0.032042258164833	0.18701273961444836
1288	RBMY1F	DOCK2	0.1889474339737795	-0.11376850588851214	0.20867495970801653	0.03920479143271337	0.09037894347829878
1289	RBMY1F	DOCK7	-0.4240734972288765	-0.062105746714176444	-0.21263691406216492	0.035545150276565365	0.19889312506692955
1290	RBMY1F	DOK1	0.4299917820949421	-0.10216575700784061	0.28297279071061987	0.004753310800947017	0.14874980403317672
1291	RBMY1F	DOK3	0.20713216447882546	-0.10791947292467913	0.22682477186776104	0.024703995751136985	0.09077195268424183
1292	RBMY1F	DSTN	0.2710206827129526	-0.04987721669932334	0.2233877662950367	0.02703077658266008	0.12069564871591874
1293	RBMY1F	ECM1	0.2102556729705567	-0.09706080709377463	0.19948171915663587	0.048921987292083545	0.10541233834103562
1294	RBMY1F	EFEMP2	0.20266342923779537	-0.10743855021072748	0.2588976761188252	0.010049559269781998	0.07716954182871825
1295	RBMY1F	EFHD1	0.1776732536590529	-0.07915106233800742	0.25033879952597526	0.012913238471985502	0.07013013012616812
1296	RBMY1F	EHBP1L1	0.27686551162784323	-0.09550575825529853	0.24815296649595567	0.013749710389006665	0.11030937510864904
1297	RBMY1F	EHD1	0.3593564857729124	-0.07129812064281521	0.24525605993035685	0.014930609502273012	0.14497705495990862
1298	RBMY1F	EIF3K	0.6411952275986669	-0.08106398879791638	0.219029324069072	0.03024680894436327	0.2915256966307206
1299	RBMY1F	ELMO1	0.22975948736985974	-0.06552340766132952	0.21535351366521074	0.03320525165025406	0.10633450228916957
1300	RBMY1F	ELN	-0.2238439626469682	-0.050019241136261994	-0.28326448678996186	0.004708494166234805	0.0773490864401435
1301	RBMY1F	EMC1	-0.6475622044046496	-0.09364924950872842	-0.27622009507776724	0.005902763025512774	0.22996230641335877
1302	RBMY1F	EMC10	-0.4821178529813235	-0.07166710238991543	-0.21761747752891572	0.03135562830063584	0.22069313914942976
1303	RBMY1F	EMC2	-0.43380414170605686	-0.07520683610786183	-0.2061807363625649	0.04166637508809779	0.2101246495733556
1304	RBMY1F	EMC3	-0.4980369839687664	-0.08219019373828439	-0.20970843854764157	0.03822107006180901	0.23699768223192885
1305	RBMY1F	EMC4	-0.9221365917574675	-0.06633198924084298	-0.34466173821360474	0.0005102352609202438	0.25633378569543336
1306	RBMY1F	EMC7	-0.657860371380707	-0.0699023454855006	-0.2817044951664992	0.0049526228824649755	0.22869141428689635
1307	RBMY1F	ENPP4	0.15080376136294174	-0.04259809115955086	0.22220556382527065	0.027872994457451717	0.06753457522062797
1308	RBMY1F	EPC1	0.23039080868380662	-0.08970805537134216	0.22027764486633594	0.029294216613359403	0.10412581859495904
1309	RBMY1F	ESM1	0.15932922658833695	-0.057693817451856894	0.2277561707226951	0.024103683394640394	0.06952211331946109
1310	RBMY1F	EXD2	-0.321805283939077	-0.06279204469875349	-0.1987543916487693	0.04976903579868309	0.16195291056758343
1311	RBMY1F	FAM120C	-0.5383118126096349	-0.03273671957170752	-0.3588031702231699	0.0002856445570442741	0.1429275603685519
1312	RBMY1F	FAM45A	0.4671226608496875	-0.06427632467006188	0.26818971041598005	0.007585612280344727	0.17125551913660442
1313	RBMY1F	FAM50A	-0.3058716523077537	-0.058543792716010165	-0.21881753993953215	0.030410992659055242	0.13920892217235267
1314	RBMY1F	FAS	0.12755353138088585	-0.0924742256460748	0.20688508887830834	0.04095853072138277	0.061564264909240426
1315	RBMY1F	FBXO42	-0.4720418606735976	-0.08779396754902256	-0.1994547711721786	0.048953157162420435	0.2366929608647835
1316	RBMY1F	FCHO1	0.2463955326449421	-0.06795193279710833	0.22105564509965545	0.02871347288867363	0.11094725151841711
1317	RBMY1F	FES	0.24186614309566148	-0.09814609087458295	0.21885019983881962	0.030385624335557228	0.11006135230407704
1318	RBMY1F	FGD2	0.24408999595089048	-0.09052235847045792	0.2275944661642886	0.02420700444126862	0.10658665052260688
1319	RBMY1F	FGD3	0.23850168120086304	-0.11076140266643089	0.21736353583661672	0.03155866450056466	0.10930985591424483
1320	RBMY1F	FGL2	0.15286443583733117	-0.10242856295488084	0.22213761235918608	0.027922073370101164	0.06847943728880948
1321	RBMY1F	FIS1	-0.3423907647721331	-0.08398806570651243	-0.24008218926898015	0.017259373085601062	0.14129767949079758
1322	RBMY1F	FKBP1A	0.44247830686145184	-0.07449217475993623	0.25874038509797403	0.010096696516622927	0.16859527531162996
1323	RBMY1F	FMR1	-0.6676527691967113	-0.0456711113350967	-0.34243549914193566	0.000557665404476832	0.18696148618664998
1324	RBMY1F	FNBP1	0.4520913183969471	-0.05777630768273806	0.24285792667921818	0.015973759542619394	0.1843052476726016
1325	RBMY1F	FRMD4A	0.3349197026140404	-0.05421062435054902	0.2506591057335024	0.012794463994125628	0.132017281748466
1326	RBMY1F	FRMD8	0.38691488246444344	-0.1100726455141404	0.21774779144877485	0.03125186624917829	0.17700198382049565
1327	RBMY1F	FUNDC2	-0.3208691562556095	-0.08504168081243631	-0.2777034114434074	0.005631027768999774	0.11328801046711628
1328	RBMY1F	FYTTD1	-0.30452226992443526	-0.055997992464612824	-0.2136772218615707	0.03463324045391946	0.14209449149195993
1329	RBMY1F	GALT	0.29431532419356365	-0.06856887797461325	0.2115197912481209	0.03654675932411532	0.13879918129734803
1330	RBMY1F	GAS7	0.18109961805057706	-0.030245693364013858	0.23479974960278605	0.01995406720806535	0.07651914461246391
1331	RBMY1F	GDI2	0.3449867884322265	-0.08030141384061093	0.22263476167152751	0.027564688591874883	0.15418239942699302
1332	RBMY1F	GEMIN2	-0.36448174506184144	-0.030234138713872316	-0.23884881650450016	0.01785869437269648	0.1512382662622655
1333	RBMY1F	GET4	-0.6313130410563678	-0.09133989127613003	-0.2116291626483377	0.03644766341340201	0.2975663137085007
1334	RBMY1F	GIMAP8	0.21034096008674427	-0.09960440691486488	0.21714344745456352	0.03173553037434443	0.09650581550014137
1335	RBMY1F	GLRX	0.21428730885123193	-0.04658922273569366	0.22101518548838983	0.02874343188097542	0.0965080962068561
1336	RBMY1F	GLRX5	-0.3845899018601383	-0.09740123110376936	-0.2249867658754539	0.025926101464762107	0.16999084985924953
1337	RBMY1F	GLUL	0.12784734024249178	-0.0758402762469448	0.20683600421980564	0.04100753147560323	0.06172137133111137
1338	RBMY1F	GOLGA5	-0.5061505420175558	-0.049057347917435615	-0.23360565777672704	0.02061098152259817	0.21501811692639602
1339	RBMY1F	GPATCH1	-0.2882962446784444	-0.05292461898417793	-0.20931699404080883	0.03859121017999135	0.13745804403317205
1340	RBMY1F	GPKOW	-0.5037603194341793	-0.04805895052498428	-0.24210887180540877	0.01631225465430052	0.20604442999195363
1341	RBMY1F	GPRASP2	-0.22818177225895078	-0.07962424250650504	-0.21963732933897337	0.02977961800179629	0.10344339734158747
1342	RBMY1F	GPT	0.19280807689847393	-0.07633452196582038	0.2274104738313129	0.024325025628610934	0.08426524035324459
1343	RBMY1F	GRB2	0.2911096539637856	-0.05423835540472384	0.21379410861878773	0.03453202040320799	0.1357581520100935
1344	RBMY1F	GRIK2	-0.15527384050574733	-0.08808958954803925	-0.20361990605226635	0.04432635059731598	0.0761986583162901
1345	RBMY1F	GRK2	0.4784202057224537	-0.06924258297610868	0.25403791269755605	0.011598372956045225	0.1859041446366509
1346	RBMY1F	GRK6	0.36198468075039475	-0.06784493065493524	0.20327646192088028	0.044693589398199986	0.17795246839094547
1347	RBMY1F	GSS	0.4217057541749315	-0.08211125030518666	0.21450835714592087	0.03391889406560846	0.19597502652309393
1348	RBMY1F	GSTO1	0.2102769785445281	-0.07414816014050107	0.23055906040670524	0.02237168625937688	0.0905759283844162
1349	RBMY1F	GTF2H2	0.5232430296090342	-0.11280663975519684	0.27306139455755574	0.006520491183359426	0.18813997073314273
1350	RBMY1F	GTF2H3	0.3957993073513533	-0.0799066190075939	0.2173426607692289	0.03157540417824911	0.1814206362800921
1351	RBMY1F	GTF2I	-0.29905126847611757	-0.04219070534919642	-0.24710090276726476	0.014168833835175235	0.11968917826178903
1352	RBMY1F	HCCS	-0.5120614193062695	-0.09326571024632269	-0.2778792054436102	0.005599571062210853	0.18066757608362835
1353	RBMY1F	HCK	0.15527050303255574	-0.10342169896811915	0.20236498926852314	0.04568047564271995	0.07668991037923326
1354	RBMY1F	HCLS1	0.14547462221991211	-0.10793567994541621	0.20187934377490788	0.04621363931233486	0.07203182998387832
1355	RBMY1F	HDAC10	0.2459020484711115	-0.08113300888316158	0.21590845573001108	0.03274357570871786	0.11349865198356478
1356	RBMY1F	HDAC6	-0.6847526413044348	-0.06055777202617901	-0.3062648822411798	0.0021620139315529727	0.2172267795369057
1357	RBMY1F	HDAC8	-0.5637160500070945	-0.04017001055082266	-0.27941056831693256	0.0053320808705939445	0.1977110151636831
1358	RBMY1F	HEATR5A	-0.34645673288507595	-0.05446882682368425	-0.21914583573687996	0.03015680441559778	0.15743198152827598
1359	RBMY1F	HEATR5B	0.7496210567839362	-0.05047827972870131	0.2437681332108279	0.015570635540512964	0.30438723046758526
1360	RBMY1F	HIBADH	-0.26684538230863064	-0.0751575644601746	-0.23417846496650302	0.020293578561245612	0.11306544330507814
1361	RBMY1F	HIF1AN	0.44589131112567165	-0.06848130600416197	0.2508172937402811	0.012736157251989046	0.17564133358226128
1362	RBMY1F	HINT1	0.3358661909466312	-0.053322964173494414	0.21720514721049392	0.03168586346720595	0.15405167703840883
1363	RBMY1F	HK3	0.1256890446614494	-0.11669775866265031	0.22265107462302383	0.027553027841852363	0.056168946887846974
1364	RBMY1F	HLA-E	0.2499109436259553	-0.09775645588329504	0.23385078925980754	0.02047463194869654	0.10604710538035476
1365	RBMY1F	HMGB3	-0.2076650403661681	-0.043511727263633906	-0.2674493747402629	0.0077602473866655195	0.07636077365569494
1366	RBMY1F	HMGN5	-0.19339017546080273	-0.041734428639898805	-0.2766250020655145	0.005827455543560103	0.06856788924717734
1367	RBMY1F	HNRNPF	0.34616568441909185	-0.10285471602144947	0.21113761424788163	0.03689480654934304	0.16356115090809537
1368	RBMY1F	HNRNPH2	-0.5265920623914652	-0.08646998658211524	-0.2642259280726571	0.008562617505939828	0.19617689040411218
1369	RBMY1F	HPS3	0.5156307123670766	-0.0880796768462151	0.2469769920751537	0.014218920551616483	0.20648095811788703
1370	RBMY1F	HPS5	0.3939774629241087	-0.11506612560000644	0.24189467410818224	0.01641018312586774	0.16129340579333043
1371	RBMY1F	HSD17B10	-0.48320185751848305	-0.04671029776791902	-0.31429664543692204	0.001623064130340014	0.1489594532761318
1372	RBMY1F	HSPA1A	0.2875610878170362	-0.08722202993662709	0.1992797115156409	0.04915604277510537	0.14432184598534606
1373	RBMY1F	HSPA4	0.6525736074304879	-0.07432879743865779	0.21606131201559656	0.03261736362116867	0.30097863249755796
1374	RBMY1F	HUWE1	-0.718529769647774	-0.07211702930255882	-0.33309869156334276	0.0008038981080010525	0.2075860469809761
1375	RBMY1F	IGBP1	-0.48926573503184445	-0.06785187078189567	-0.20380364022888756	0.04413091818668077	0.23987509970143817
1376	RBMY1F	IL4I1	0.14961569642144473	-0.10824541397569669	0.24573861764354743	0.014727997903550387	0.060234114646631955
1377	RBMY1F	IMMT	-0.375686987395755	-0.08551144765305277	-0.22695467296417968	0.024619513496997262	0.16453873199280844
1378	RBMY1F	INPP5D	0.19278218062887972	-0.1135987604781466	0.20340439095684412	0.04455650298670107	0.09470996976163852
1379	RBMY1F	IRAK1	-0.6359530558466936	-0.06528799621722434	-0.2862817217243089	0.0042665405573413095	0.21723374049385902
1380	RBMY1F	IRF2BP1	-0.28082123051011687	-0.05728112276932386	-0.20044805989918396	0.047815041799901356	0.14008366385592158
1381	RBMY1F	ISLR	0.21444485885962206	-0.07291501167907037	0.25059262934872434	0.01281903591388221	0.08455292611850851
1382	RBMY1F	ITGA3	0.14675652337297845	-0.09970897282050468	0.23001834373457009	0.02269726559074486	0.06337169304865732
1383	RBMY1F	ITGAL	0.1923390218672775	-0.09696152363480226	0.20680921575560923	0.041034294762693296	0.09286884359088088
1384	RBMY1F	ITGB1	0.2059904402179967	-0.09346953065091446	0.22170774303516927	0.028234254828186898	0.09246675276223396
1385	RBMY1F	ITGB2	0.14967432220193583	-0.1058987630490872	0.20285620475906904	0.045146396173674566	0.07373922672295966
1386	RBMY1F	ITSN2	0.40965921047696807	-0.06510646594822968	0.22999703957926393	0.02271017591384079	0.17691436243788777
1387	RBMY1F	JAGN1	-0.48128198378116116	-0.06046510195735259	-0.28465561805096723	0.004499896210652999	0.16542272633494723
1388	RBMY1F	JAK2	0.349309801985177	-0.08826528532649941	0.21648984775955507	0.03226570995845778	0.160773393814726
1389	RBMY1F	JAK3	0.2988694740834515	-0.07868101598862252	0.19985745183476394	0.04848909486490705	0.14954576060657607
1390	RBMY1F	JCHAIN	0.1506171459510704	-0.11935898773237932	0.2396034498026984	0.017489908384808097	0.06228840177443802
1391	RBMY1F	JMJD7	0.29880501995449926	-0.07906226624935643	0.2199570797389752	0.02953638199094194	0.13525267191345938
1392	RBMY1F	KCTD12	0.16102594781381901	-0.09151048326452084	0.2026265624493982	0.04539542881359745	0.07942553501361342
1393	RBMY1F	KIAA1841	0.3420689816440163	-0.043091272679087904	0.21473663334307527	0.03372487909801148	0.15878909428511703
1394	RBMY1F	KIF1C	0.3799783541256296	-0.10040468319373001	0.20618050050019857	0.04166661381614258	0.1840529082647961
1395	RBMY1F	KMT2C	-0.5076505400879849	-0.0536100808987986	-0.2354288911998896	0.019615246813918873	0.21388843216550124
1396	RBMY1F	KRT18	0.14793677219246082	-0.07896001888804742	0.2579660528085914	0.010331585784817241	0.056548919550010616
1397	RBMY1F	L2HGDH	-0.3036616576353681	-0.08822141858069565	-0.2138439864105024	0.03448890366993816	0.1415771306066843
1398	RBMY1F	LARP4B	0.4628870968320738	-0.07592728328547392	0.22124636818650997	0.028572604980558497	0.2082404017863937
1399	RBMY1F	LETM1	-0.25348354128776807	-0.07796186486247816	-0.21225435258960457	0.03588552652881563	0.11910978112482835
1400	RBMY1F	LGALS1	0.22970300856181763	-0.059768590372623456	0.2690961885692269	0.007376515240400645	0.08390752357050732
1401	RBMY1F	LILRB1	0.1892128963662016	-0.1147515494109492	0.21400997294160887	0.034345742876430226	0.08814562268465644
1402	RBMY1F	LIMD2	0.20578565838072596	-0.10103166760210244	0.22985017458073542	0.022799347136356913	0.08893001475246735
1403	RBMY1F	LMTK2	-0.48431064845869776	-0.0787922577595719	-0.21977849698154633	0.02967202275482592	0.21940809494573016
1404	RBMY1F	LONP1	-0.3036591787361712	-0.07567464543479359	-0.22970339356483674	0.02288876634823204	0.1313144633881159
1405	RBMY1F	LONP2	-0.6797687396561497	-0.04405766225398301	-0.3065325334621119	0.0021417258969058514	0.2154379250681479
1406	RBMY1F	LPP	0.3640880952421475	-0.09043743183823902	0.2216628880770351	0.028266999479020585	0.16346976363653656
1407	RBMY1F	LRCH2	-0.2927951084093276	-0.06438213673724982	-0.2189359567072012	0.03031909851364137	0.1331817980341631
1408	RBMY1F	LRPPRC	-0.44134822100580023	-0.1009187038636862	-0.2814018410070246	0.0050012705344989646	0.1536047166010482
1409	RBMY1F	LRRC41	-0.3501636749657897	-0.0656412124986997	-0.22865204712008916	0.023538056517922706	0.15215982530679079
1410	RBMY1F	LRRFIP1	0.34748977654328794	-0.11087141583460602	0.2508688155015097	0.01271721680884615	0.13684992282341424
